mbe_id,model,threshold,mean_variant_f1,sd_variant_f1,min_variant_f1,max_variant_f1,variant_f1_range
mbe_391,claude-haiku-4-5,0.85,0.502088,0.018651730214647635,0.45771999999999996,0.5257,0.06797999999999998
mbe_391,claude-haiku-4-5,0.9,0.48820600000000003,0.024629723777040865,0.43486,0.5257,0.09083999999999992
mbe_391,gemini-3.1-flash-lite,0.7,0.9156679999999999,0.03187792018867534,0.85232,0.96844,0.11612
mbe_391,gemini-3.1-flash-lite,0.75,0.9114559999999999,0.031390006619234044,0.85232,0.96844,0.11612
mbe_391,gemini-3.1-flash-lite,0.8,0.8951180000000001,0.0392142224199333,0.8142400000000001,0.9473800000000001,0.13314000000000004
mbe_391,gemini-3.1-flash-lite,0.85,0.8703759999999999,0.043824791360345124,0.8142400000000001,0.9473800000000001,0.13314000000000004
mbe_391,gemini-3.1-flash-lite,0.9,0.83665,0.021174458933137134,0.79318,0.86632,0.07313999999999998
mbe_391,gpt-5-mini,0.7,0.710718,0.014596213968773574,0.6947,0.7382799999999999,0.04357999999999995
mbe_391,gpt-5-mini,0.75,0.710718,0.014596213968773574,0.6947,0.7382799999999999,0.04357999999999995
mbe_391,gpt-5-mini,0.8,0.69528,0.02204164341523666,0.6551,0.72828,0.07318000000000002
mbe_391,gpt-5-mini,0.85,0.6228640000000001,0.03255023304234721,0.56448,0.6543599999999999,0.08987999999999996
mbe_391,gpt-5-mini,0.9,0.5010920000000001,0.039065881903380686,0.43116000000000004,0.57392,0.14275999999999994
mbe_392,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.34081599999999995,0.012438941719901701,0.3333,0.37088,0.03758
mbe_392,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.34081599999999995,0.012438941719901701,0.3333,0.37088,0.03758
mbe_392,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.34081599999999995,0.012438941719901701,0.3333,0.37088,0.03758
mbe_392,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.34081599999999995,0.012438941719901701,0.3333,0.37088,0.03758
mbe_392,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.34081599999999995,0.012438941719901701,0.3333,0.37088,0.03758
mbe_392,Llama-4-Scout-17B-16E-Instruct,0.7,0.42766399999999993,0.039789474655156414,0.36151999999999995,0.50658,0.14506000000000008
mbe_392,Llama-4-Scout-17B-16E-Instruct,0.75,0.32190799999999997,0.02165826134398707,0.28715999999999997,0.35712,0.06996000000000002
mbe_392,Llama-4-Scout-17B-16E-Instruct,0.8,0.26359,0.034784448951922314,0.19744,0.31866,0.12122
mbe_392,Llama-4-Scout-17B-16E-Instruct,0.85,0.25717999999999996,0.03556666604186192,0.19744,0.31866,0.12122
mbe_392,Llama-4-Scout-17B-16E-Instruct,0.9,0.25717999999999996,0.03556666604186192,0.19744,0.31866,0.12122
mbe_392,claude-haiku-4-5,0.7,0.655818,0.024627001351272073,0.6139,0.6921,0.07820000000000005
mbe_392,claude-haiku-4-5,0.75,0.646466,0.027448714278733626,0.59816,0.67672,0.07855999999999996
mbe_392,claude-haiku-4-5,0.8,0.6066119999999999,0.03289914041430265,0.56586,0.6600400000000001,0.09418000000000004
mbe_392,claude-haiku-4-5,0.85,0.591104,0.036321331106298066,0.54986,0.64466,0.0948
mbe_392,claude-haiku-4-5,0.9,0.559956,0.04574033746170997,0.4889,0.62416,0.13526000000000005
mbe_392,gemini-3.1-flash-lite,0.7,0.947794,0.025896767794885547,0.89832,0.97332,0.07499999999999996
mbe_392,gemini-3.1-flash-lite,0.75,0.947794,0.025896767794885547,0.89832,0.97332,0.07499999999999996
mbe_392,gemini-3.1-flash-lite,0.8,0.929298,0.050183417757041764,0.8150000000000001,0.97332,0.1583199999999999
mbe_392,gemini-3.1-flash-lite,0.85,0.880682,0.06795434379051861,0.78834,0.97332,0.18497999999999992
mbe_392,gemini-3.1-flash-lite,0.9,0.896922,0.04916764830658469,0.8150000000000001,0.97332,0.1583199999999999
mbe_392,gpt-5-mini,0.7,0.9403539999999999,0.014977981024008411,0.91806,0.95998,0.04192000000000007
mbe_392,gpt-5-mini,0.75,0.9378540000000001,0.01333441345625006,0.91806,0.95998,0.04192000000000007
mbe_392,gpt-5-mini,0.8,0.9269999999999999,0.023984808154792946,0.8799800000000001,0.95998,0.07999999999999996
mbe_392,gpt-5-mini,0.85,0.85544,0.04192381237965414,0.8,0.90832,0.10831999999999997
mbe_392,gpt-5-mini,0.9,0.702354,0.07824552414604224,0.5766600000000001,0.8356999999999999,0.2590399999999998
mbe_393,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.653458,0.019995971705432183,0.6209199999999999,0.67454,0.05362000000000011
mbe_393,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.651236,0.02132676523890943,0.6209199999999999,0.67454,0.05362000000000011
mbe_393,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.651236,0.02132676523890943,0.6209199999999999,0.67454,0.05362000000000011
mbe_393,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.5728059999999999,0.016635215791941042,0.5556,0.601,0.045399999999999996
mbe_393,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.498372,0.03996564324516745,0.4444,0.57516,0.13076
mbe_393,Llama-4-Scout-17B-16E-Instruct,0.7,0.54226,0.07753872781462894,0.3846,0.64764,0.26304
mbe_393,Llama-4-Scout-17B-16E-Instruct,0.75,0.468074,0.06473235636063311,0.32526,0.5646599999999999,0.23939999999999995
mbe_393,Llama-4-Scout-17B-16E-Instruct,0.8,0.44358000000000003,0.05784738004246846,0.32526,0.5046,0.17934000000000005
mbe_393,Llama-4-Scout-17B-16E-Instruct,0.85,0.44050200000000006,0.05816052456587527,0.32526,0.5046,0.17934000000000005
mbe_393,Llama-4-Scout-17B-16E-Instruct,0.9,0.40919,0.04986989762260284,0.32526,0.45898000000000005,0.13372000000000006
mbe_393,claude-haiku-4-5,0.7,0.7886620000000001,0.017278069465204833,0.7723800000000001,0.82284,0.05045999999999995
mbe_393,claude-haiku-4-5,0.75,0.7483280000000001,0.02961122039587926,0.69974,0.7838,0.08406000000000002
mbe_393,claude-haiku-4-5,0.8,0.709546,0.04852750976965999,0.60166,0.7691,0.16744000000000003
mbe_393,claude-haiku-4-5,0.85,0.6507799999999999,0.04275941273892539,0.5626,0.71092,0.14832
mbe_393,claude-haiku-4-5,0.9,0.6277999999999999,0.0465119740855334,0.54356,0.6927399999999999,0.14917999999999987
mbe_393,gemini-3.1-flash-lite,0.7,0.957774,0.021165193754526967,0.9213800000000001,0.9764800000000001,0.05510000000000004
mbe_393,gemini-3.1-flash-lite,0.75,0.9479200000000001,0.024215583595876652,0.90442,0.9764800000000001,0.07206000000000012
mbe_393,gemini-3.1-flash-lite,0.8,0.9106920000000001,0.02386863902464672,0.8764800000000001,0.9499000000000001,0.07341999999999993
mbe_393,gemini-3.1-flash-lite,0.85,0.8748720000000001,0.03819531466321777,0.79658,0.9249,0.1283200000000001
mbe_393,gemini-3.1-flash-lite,0.9,0.81821,0.06637729749110173,0.67992,0.9029400000000001,0.2230200000000001
mbe_393,gpt-5-mini,0.7,0.7467979999999999,0.01373555791044222,0.7151799999999999,0.7604799999999999,0.04530000000000001
mbe_393,gpt-5-mini,0.75,0.7449799999999999,0.014530103616668105,0.7151799999999999,0.7604799999999999,0.04530000000000001
mbe_393,gpt-5-mini,0.8,0.737868,0.020463800450768888,0.7130599999999999,0.7604799999999999,0.04742000000000002
mbe_393,gpt-5-mini,0.85,0.675732,0.020080423191645037,0.64192,0.7075400000000001,0.06562000000000001
mbe_393,gpt-5-mini,0.9,0.554102,0.02884528453664482,0.51146,0.60082,0.08936
mbe_394,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.778096,0.02743256588638971,0.74936,0.8441600000000001,0.0948000000000001
mbe_394,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.768652,0.02626536071203545,0.733,0.8251200000000001,0.09212000000000009
mbe_394,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.7027979999999999,0.04456858729344397,0.65542,0.80694,0.15152
mbe_394,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.62967,0.022680531543839793,0.59828,0.67794,0.07965999999999995
mbe_394,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.592504,0.028238973541307538,0.5458999999999999,0.64158,0.0956800000000001
mbe_394,Llama-4-Scout-17B-16E-Instruct,0.7,0.338592,0.1046408933023372,0.11867999999999998,0.48718000000000006,0.36850000000000005
mbe_394,Llama-4-Scout-17B-16E-Instruct,0.75,0.177312,0.05836444138152765,0.05933999999999999,0.25895999999999997,0.19961999999999996
mbe_394,Llama-4-Scout-17B-16E-Instruct,0.8,0.1709,0.05105909952637672,0.05933999999999999,0.23076,0.17142000000000002
mbe_394,Llama-4-Scout-17B-16E-Instruct,0.85,0.1709,0.05105909952637672,0.05933999999999999,0.23076,0.17142000000000002
mbe_394,Llama-4-Scout-17B-16E-Instruct,0.9,0.1709,0.05105909952637672,0.05933999999999999,0.23076,0.17142000000000002
mbe_394,claude-haiku-4-5,0.7,0.6570739999999999,0.023076129176657398,0.62442,0.7065400000000001,0.08212000000000008
mbe_394,claude-haiku-4-5,0.75,0.634394,0.01961694516936258,0.59304,0.66076,0.06772
mbe_394,claude-haiku-4-5,0.8,0.606982,0.022487140918015083,0.57764,0.6453800000000001,0.06774000000000002
mbe_394,claude-haiku-4-5,0.85,0.562614,0.03315606336370133,0.50998,0.61396,0.10397999999999996
mbe_394,claude-haiku-4-5,0.9,0.533772,0.04460153579817129,0.4359,0.58498,0.14908000000000005
mbe_394,gemini-3.1-flash-lite,0.7,0.954026,0.016157728250661405,0.92926,0.98824,0.05898000000000003
mbe_394,gemini-3.1-flash-lite,0.75,0.9045759999999999,0.04528335853268841,0.82636,0.9632400000000001,0.1368800000000001
mbe_394,gemini-3.1-flash-lite,0.8,0.853788,0.03987584086191096,0.77784,0.91324,0.13540000000000008
mbe_394,gemini-3.1-flash-lite,0.85,0.8027239999999999,0.04926195358601922,0.75952,0.9014800000000001,0.14196000000000009
mbe_394,gemini-3.1-flash-lite,0.9,0.682176,0.07425339905425955,0.56764,0.8029400000000001,0.23530000000000006
mbe_394,gpt-5-mini,0.7,0.806432,0.01406321031786288,0.78614,0.82162,0.03548000000000007
mbe_394,gpt-5-mini,0.75,0.7730859999999999,0.01867294430155266,0.7460600000000001,0.8006,0.05453999999999992
mbe_394,gpt-5-mini,0.8,0.726004,0.03395663744640608,0.67238,0.76424,0.09186000000000005
mbe_394,gpt-5-mini,0.85,0.617,0.054889128654447075,0.52632,0.6852,0.15888000000000002
mbe_394,gpt-5-mini,0.9,0.414952,0.049025869089695896,0.31294,0.48382,0.17087999999999998
mbe_395,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.833896,0.04559661663861573,0.77522,0.9038,0.12858000000000003
mbe_395,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.786512,0.06475758433487841,0.6980999999999999,0.88476,0.18666000000000005
mbe_395,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.7788959999999999,0.06796764445920818,0.6980999999999999,0.88476,0.18666000000000005
mbe_395,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.6311199999999999,0.12853089866297174,0.48622,0.8466799999999999,0.3604599999999999
mbe_395,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6311199999999999,0.12853089866297174,0.48622,0.8466799999999999,0.3604599999999999
mbe_395,Llama-4-Scout-17B-16E-Instruct,0.7,0.567752,0.05114222886552103,0.49332000000000004,0.66098,0.16765999999999998
mbe_395,Llama-4-Scout-17B-16E-Instruct,0.75,0.459708,0.03721836846385277,0.39333999999999997,0.51998,0.12664000000000003
mbe_395,Llama-4-Scout-17B-16E-Instruct,0.8,0.439668,0.04346781818515598,0.36834,0.51998,0.15164
mbe_395,Llama-4-Scout-17B-16E-Instruct,0.85,0.42400400000000005,0.039836484449977935,0.36834,0.475,0.10665999999999998
mbe_395,Llama-4-Scout-17B-16E-Instruct,0.9,0.416338,0.04461730451542562,0.35724,0.475,0.11775999999999998
mbe_395,claude-haiku-4-5,0.7,0.6923999999999999,0.017986945883674194,0.67548,0.7274200000000001,0.0519400000000001
mbe_395,claude-haiku-4-5,0.75,0.666876,0.01481922415123149,0.6435000000000001,0.69402,0.0505199999999999
mbe_395,claude-haiku-4-5,0.8,0.577686,0.01792752582545126,0.5565200000000001,0.6087,0.05217999999999989
mbe_395,claude-haiku-4-5,0.85,0.502212,0.031147264834438772,0.45216,0.55652,0.10436000000000001
mbe_395,claude-haiku-4-5,0.9,0.48684000000000005,0.026519668172886326,0.44782,0.5217400000000001,0.0739200000000001
mbe_395,gemini-3.1-flash-lite,0.7,0.954026,0.016331942934017362,0.9319000000000001,0.98824,0.056339999999999946
mbe_395,gemini-3.1-flash-lite,0.75,0.9247120000000001,0.0253264274797866,0.87554,0.96472,0.08918000000000004
mbe_395,gemini-3.1-flash-lite,0.8,0.849458,0.05444828612750104,0.75206,0.9202600000000001,0.16820000000000013
mbe_395,gemini-3.1-flash-lite,0.85,0.80342,0.048019840344035565,0.70996,0.87004,0.16008
mbe_395,gemini-3.1-flash-lite,0.9,0.765296,0.06098211016355536,0.66784,0.87004,0.20220000000000005
mbe_395,gpt-5-mini,0.7,0.7009299999999999,0.019449305614568597,0.6709799999999999,0.72828,0.05730000000000013
mbe_395,gpt-5-mini,0.75,0.7009299999999999,0.019449305614568597,0.6709799999999999,0.72828,0.05730000000000013
mbe_395,gpt-5-mini,0.8,0.697372,0.02529810392543725,0.64826,0.72828,0.08002000000000009
mbe_395,gpt-5-mini,0.85,0.66262,0.023787593404966376,0.61642,0.69422,0.07779999999999998
mbe_395,gpt-5-mini,0.9,0.5673579999999999,0.04533150138455351,0.49008,0.62608,0.13599999999999995
mbe_396,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.785806,0.024739643489751405,0.75,0.82746,0.07745999999999997
mbe_396,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.785806,0.024739643489751405,0.75,0.82746,0.07745999999999997
mbe_396,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.785806,0.024739643489751405,0.75,0.82746,0.07745999999999997
mbe_396,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.782728,0.02236046153369827,0.75,0.82746,0.07745999999999997
mbe_396,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.534006,0.022264526943099376,0.51324,0.58022,0.06697999999999993
mbe_396,Llama-4-Scout-17B-16E-Instruct,0.7,0.667204,0.05526945292534265,0.5714,0.76974,0.19833999999999996
mbe_396,Llama-4-Scout-17B-16E-Instruct,0.75,0.667204,0.05526945292534265,0.5714,0.76974,0.19833999999999996
mbe_396,Llama-4-Scout-17B-16E-Instruct,0.8,0.667204,0.05526945292534265,0.5714,0.76974,0.19833999999999996
mbe_396,Llama-4-Scout-17B-16E-Instruct,0.85,0.581476,0.06369901991222295,0.5323,0.73346,0.20116
mbe_396,Llama-4-Scout-17B-16E-Instruct,0.9,0.43641800000000003,0.09198486660556966,0.32615999999999995,0.61478,0.28862000000000004
mbe_396,claude-haiku-4-5,0.7,0.8630000000000001,0.021780858058804302,0.8240399999999999,0.8989,0.07486000000000015
mbe_396,claude-haiku-4-5,0.75,0.860894,0.0225428777616741,0.8240399999999999,0.8989,0.07486000000000015
mbe_396,claude-haiku-4-5,0.8,0.8509639999999999,0.023179975649493555,0.8240399999999999,0.8989,0.07486000000000015
mbe_396,claude-haiku-4-5,0.85,0.82881,0.01970626803836791,0.80298,0.8598399999999999,0.05685999999999991
mbe_396,claude-haiku-4-5,0.9,0.7725920000000001,0.03255579033665817,0.7208,0.8126200000000001,0.09182000000000012
mbe_396,gemini-3.1-flash-lite,0.7,0.885666,0.03796697869347934,0.83666,0.9764800000000001,0.13982000000000017
mbe_396,gemini-3.1-flash-lite,0.75,0.8806660000000001,0.04137635293524824,0.8294,0.9764800000000001,0.1470800000000001
mbe_396,gemini-3.1-flash-lite,0.8,0.878312,0.041391458270732394,0.8294,0.9764800000000001,0.1470800000000001
mbe_396,gemini-3.1-flash-lite,0.85,0.8515280000000001,0.034185820582353865,0.7897000000000001,0.9029400000000001,0.11324000000000001
mbe_396,gemini-3.1-flash-lite,0.9,0.6549780000000001,0.08123554200252772,0.51166,0.75,0.23834
mbe_396,gpt-5-mini,0.7,0.6791499999999999,0.014821021857108563,0.6601199999999999,0.6957,0.035580000000000056
mbe_396,gpt-5-mini,0.75,0.67567,0.012221566548069423,0.6601199999999999,0.6937,0.033580000000000054
mbe_396,gpt-5-mini,0.8,0.6512239999999999,0.01587953763670573,0.6250600000000001,0.6719799999999999,0.04691999999999985
mbe_396,gpt-5-mini,0.85,0.624806,0.032584042515726386,0.5727800000000001,0.6719799999999999,0.09919999999999984
mbe_396,gpt-5-mini,0.9,0.437172,0.04627226594360336,0.3739,0.51382,0.13992000000000004
mbe_397,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.914394,0.012752331551524212,0.89936,0.9425000000000001,0.04314000000000007
mbe_397,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.8590580000000001,0.020191211399462356,0.84168,0.9098200000000001,0.06814000000000009
mbe_397,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.822846,0.021449061207117336,0.7960800000000001,0.8599600000000001,0.06387999999999994
mbe_397,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.7980100000000001,0.022972124653830157,0.76472,0.8496600000000001,0.08494000000000013
mbe_397,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.7980100000000001,0.022972124653830157,0.76472,0.8496600000000001,0.08494000000000013
mbe_397,Llama-4-Scout-17B-16E-Instruct,0.7,0.615646,0.0269165410523385,0.5821,0.6610400000000001,0.07894000000000012
mbe_397,Llama-4-Scout-17B-16E-Instruct,0.75,0.5966940000000001,0.029329668028579316,0.56106,0.64,0.07894000000000001
mbe_397,Llama-4-Scout-17B-16E-Instruct,0.8,0.5218320000000001,0.03545351284898767,0.47684,0.5779,0.10105999999999998
mbe_397,Llama-4-Scout-17B-16E-Instruct,0.85,0.5218320000000001,0.03545351284898767,0.47684,0.5779,0.10105999999999998
mbe_397,Llama-4-Scout-17B-16E-Instruct,0.9,0.370228,0.07096500245426145,0.29054,0.49264,0.2021
mbe_397,claude-haiku-4-5,0.7,0.622738,0.018809870812953523,0.58838,0.6452,0.05681999999999998
mbe_397,claude-haiku-4-5,0.75,0.601726,0.029281388931841703,0.53738,0.6361600000000001,0.09878000000000009
mbe_397,claude-haiku-4-5,0.8,0.51825,0.05516553694714358,0.43238000000000004,0.61032,0.17793999999999993
mbe_397,claude-haiku-4-5,0.85,0.433512,0.052634203666015095,0.367,0.5449200000000001,0.17792000000000008
mbe_397,claude-haiku-4-5,0.9,0.281316,0.07873038199379505,0.20012,0.44314,0.24301999999999999
mbe_397,gemini-3.1-flash-lite,0.7,0.9037660000000001,0.026449435280675972,0.8708,0.9514400000000001,0.08064000000000004
mbe_397,gemini-3.1-flash-lite,0.75,0.9017660000000001,0.026562282448782313,0.8708,0.9514400000000001,0.08064000000000004
mbe_397,gemini-3.1-flash-lite,0.8,0.9017660000000001,0.026562282448782313,0.8708,0.9514400000000001,0.08064000000000004
mbe_397,gemini-3.1-flash-lite,0.85,0.881058,0.03416094124386311,0.81358,0.9359400000000001,0.12236000000000014
mbe_397,gemini-3.1-flash-lite,0.9,0.869604,0.035973729674120096,0.81358,0.91776,0.10418000000000005
mbe_397,gpt-5-mini,0.7,0.6275999999999999,0.010473165710519433,0.61272,0.65156,0.038839999999999986
mbe_397,gpt-5-mini,0.75,0.6275999999999999,0.010473165710519433,0.61272,0.65156,0.038839999999999986
mbe_397,gpt-5-mini,0.8,0.62474,0.012121499723860731,0.60848,0.65156,0.04308000000000001
mbe_397,gpt-5-mini,0.85,0.598638,0.016925915566898535,0.57884,0.62278,0.04393999999999998
mbe_397,gpt-5-mini,0.9,0.516182,0.0477425069862626,0.40476,0.57884,0.17408
mbe_398,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.703978,0.03690251235048607,0.63738,0.75744,0.12006000000000006
mbe_398,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.695534,0.039084121299803806,0.63738,0.75744,0.12006000000000006
mbe_398,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.695534,0.039084121299803806,0.63738,0.75744,0.12006000000000006
mbe_398,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.695534,0.039084121299803806,0.63738,0.75744,0.12006000000000006
mbe_398,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6709419999999999,0.038340066017447355,0.6143,0.7210799999999999,0.10677999999999999
mbe_398,Llama-4-Scout-17B-16E-Instruct,0.7,0.35742599999999997,0.06242226102209942,0.25334,0.44016,0.18681999999999999
mbe_398,Llama-4-Scout-17B-16E-Instruct,0.75,0.228744,0.04016970090890784,0.16954,0.28218,0.11263999999999999
mbe_398,Llama-4-Scout-17B-16E-Instruct,0.8,0.157074,0.014410061454105986,0.13906000000000002,0.17393999999999998,0.03487999999999997
mbe_398,Llama-4-Scout-17B-16E-Instruct,0.85,0.148284,0.012052643048080538,0.13906000000000002,0.17146,0.032399999999999984
mbe_398,Llama-4-Scout-17B-16E-Instruct,0.9,0.142572,0.0028774556662285954,0.13906000000000002,0.14792,0.008859999999999979
mbe_398,claude-haiku-4-5,0.7,0.636984,0.02057091106932851,0.60368,0.6667,0.06301999999999996
mbe_398,claude-haiku-4-5,0.75,0.603556,0.0296118711930799,0.56002,0.6667,0.10668
mbe_398,claude-haiku-4-5,0.8,0.54737,0.05485031692403121,0.4708,0.6533599999999999,0.18255999999999994
mbe_398,claude-haiku-4-5,0.85,0.492322,0.05337149755357358,0.41702000000000006,0.58666,0.1696399999999999
mbe_398,claude-haiku-4-5,0.9,0.334158,0.10479873936900831,0.2,0.52,0.32
mbe_398,gemini-3.1-flash-lite,0.7,0.832884,0.03649315649695308,0.77514,0.89032,0.11517999999999995
mbe_398,gemini-3.1-flash-lite,0.75,0.7887660000000001,0.02367861491820087,0.75774,0.8246399999999999,0.06689999999999996
mbe_398,gemini-3.1-flash-lite,0.8,0.7323500000000001,0.02472081489127913,0.69242,0.77012,0.07769999999999999
mbe_398,gemini-3.1-flash-lite,0.85,0.7001299999999999,0.02707045498940369,0.65902,0.7369,0.07787999999999995
mbe_398,gemini-3.1-flash-lite,0.9,0.5577639999999999,0.052626094752402874,0.4941000000000001,0.66228,0.16817999999999989
mbe_398,gpt-5-mini,0.7,0.694778,0.017410774314263636,0.6657599999999999,0.7191799999999999,0.05342000000000002
mbe_398,gpt-5-mini,0.75,0.694778,0.017410774314263636,0.6657599999999999,0.7191799999999999,0.05342000000000002
mbe_398,gpt-5-mini,0.8,0.6818259999999999,0.01310200001696091,0.6657599999999999,0.7031799999999999,0.03742000000000001
mbe_398,gpt-5-mini,0.85,0.60858,0.040614286484766234,0.54132,0.6878,0.14647999999999994
mbe_398,gpt-5-mini,0.9,0.349568,0.06245529615475198,0.23278,0.44764,0.21486
mbe_399,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.7054720000000001,0.022180067528200974,0.67622,0.75054,0.07431999999999994
mbe_399,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.7054720000000001,0.022180067528200974,0.67622,0.75054,0.07431999999999994
mbe_399,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.6892739999999999,0.03192156783952402,0.64764,0.75054,0.10289999999999999
mbe_399,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.611034,0.02825405386842747,0.57258,0.6557,0.08311999999999997
mbe_399,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.585486,0.033929403898225075,0.53906,0.64764,0.10858000000000001
mbe_399,Llama-4-Scout-17B-16E-Instruct,0.7,0.7577119999999999,0.029911481556233358,0.69522,0.79182,0.09660000000000002
mbe_399,Llama-4-Scout-17B-16E-Instruct,0.75,0.70595,0.04816965411727362,0.62278,0.7816799999999999,0.15889999999999993
mbe_399,Llama-4-Scout-17B-16E-Instruct,0.8,0.65556,0.0507713795142281,0.55316,0.7295,0.17634000000000005
mbe_399,Llama-4-Scout-17B-16E-Instruct,0.85,0.580696,0.04856174699401895,0.4828,0.6425,0.15969999999999995
mbe_399,Llama-4-Scout-17B-16E-Instruct,0.9,0.53256,0.08032780617223678,0.36092,0.6425,0.28157999999999994
mbe_399,claude-haiku-4-5,0.7,0.59378,0.011140221422096282,0.57938,0.6061,0.026719999999999966
mbe_399,claude-haiku-4-5,0.75,0.580446,0.014532189710356028,0.5523,0.6061,0.05379999999999996
mbe_399,claude-haiku-4-5,0.8,0.570704,0.022888475120316183,0.5159,0.6061,0.09019999999999995
mbe_399,claude-haiku-4-5,0.85,0.50607,0.02510800890375639,0.4545199999999999,0.53336,0.07884000000000002
mbe_399,claude-haiku-4-5,0.9,0.41727,0.0612021206967355,0.3212,0.5091,0.1879
mbe_399,gemini-3.1-flash-lite,0.7,0.865274,0.039328425739039066,0.7905,0.9284399999999999,0.13793999999999995
mbe_399,gemini-3.1-flash-lite,0.75,0.7804960000000001,0.032746693539619814,0.7471,0.84526,0.09816000000000003
mbe_399,gemini-3.1-flash-lite,0.8,0.676114,0.03434328017725351,0.60492,0.72104,0.11612
mbe_399,gemini-3.1-flash-lite,0.85,0.54446,0.04765329882483363,0.44472000000000006,0.6006,0.15587999999999996
mbe_399,gemini-3.1-flash-lite,0.9,0.515814,0.05045249739441381,0.40568,0.58156,0.17587999999999998
mbe_399,gpt-5-mini,0.7,0.730842,0.02693450566755506,0.66548,0.7595599999999999,0.09407999999999994
mbe_399,gpt-5-mini,0.75,0.729104,0.02710766976337141,0.66548,0.7595599999999999,0.09407999999999994
mbe_399,gpt-5-mini,0.8,0.7064119999999999,0.03204501722403793,0.6473,0.7428999999999999,0.09559999999999991
mbe_399,gpt-5-mini,0.85,0.665088,0.03444825323744454,0.6228,0.7199199999999999,0.09711999999999987
mbe_399,gpt-5-mini,0.9,0.550754,0.059743698542654294,0.44112,0.60954,0.16841999999999996
mbe_4,Llama-4-Maverick-17B-128E-Instruct-FP8,0.7,0.8669600000000001,0.024022622671140675,0.82796,0.8989,0.07094
mbe_4,Llama-4-Maverick-17B-128E-Instruct-FP8,0.75,0.8468199999999999,0.022807868038123322,0.8057399999999999,0.8757400000000001,0.07000000000000017
mbe_4,Llama-4-Maverick-17B-128E-Instruct-FP8,0.8,0.779612,0.03232715294884131,0.7214,0.83468,0.11327999999999994
mbe_4,Llama-4-Maverick-17B-128E-Instruct-FP8,0.85,0.668834,0.045786458017385186,0.60746,0.7725799999999999,0.16511999999999993
mbe_4,Llama-4-Maverick-17B-128E-Instruct-FP8,0.9,0.6367879999999999,0.04261519937507949,0.5684,0.7135199999999999,0.14511999999999992
mbe_4,Llama-4-Scout-17B-16E-Instruct,0.7,0.34313,0.24645384679489182,0.0,0.65836,0.65836
mbe_4,Llama-4-Scout-17B-16E-Instruct,0.75,0.32436,0.23416988818661832,0.0,0.6333599999999999,0.6333599999999999
mbe_4,Llama-4-Scout-17B-16E-Instruct,0.8,0.285718,0.20816147758677903,0.0,0.58168,0.58168
mbe_4,Llama-4-Scout-17B-16E-Instruct,0.85,0.23766199999999998,0.1743420580225998,0.0,0.44832,0.44832
mbe_4,Llama-4-Scout-17B-16E-Instruct,0.9,0.22732800000000003,0.16659228318796096,0.0,0.44832,0.44832
mbe_4,claude-haiku-4-5,0.7,0.659806,0.10822737055744157,0.49227999999999994,0.9024800000000001,0.4102000000000001
